date;banque;indicateur;reecriture;valeur
2015-12-31;SG;impot sur bénéfice;Corée du Sud;-80000000
2015-12-31;SG;Effectif;Corée du Sud;125
2015-12-31;SG;resultats/effectifs;Corée du Sud;4640000
2015-12-31;SG;resultats/pnb;Corée du Sud;0.453125
2015-12-31;SG;Produit Net Bancaire;Côte d'Ivoire;1240000000
2015-12-31;SG;Resultat avant impot;Côte d'Ivoire;460000000
2015-12-31;SG;impot courant;Côte d'Ivoire;-50000000
2015-12-31;SG;impot différé;Côte d'Ivoire;-40000000
2015-12-31;SG;impot sur bénéfice;Côte d'Ivoire;-90000000
2015-12-31;SG;Effectif;Côte d'Ivoire;1134
2015-12-31;SG;resultats/effectifs;Côte d'Ivoire;405644
2015-12-31;SG;resultats/pnb;Côte d'Ivoire;0.370968
2015-12-31;SG;Produit Net Bancaire;Croatie;1690000000
2015-12-31;SG;Resultat avant impot;Croatie;210000000
2015-12-31;SG;impot courant;Croatie;-50000000
2015-12-31;SG;impot différé;Croatie;10000000
2015-12-31;SG;impot sur bénéfice;Croatie;-40000000
2015-12-31;SG;Effectif;Croatie;1422
2015-12-31;SG;resultats/effectifs;Croatie;147679
2015-12-31;SG;resultats/pnb;Croatie;0.12426
2015-12-31;SG;Produit Net Bancaire;Curaçao;10000000
2015-12-31;SG;Resultat avant impot;Curaçao;10000000
2015-12-31;SG;resultats/pnb;Curaçao;1
2015-12-31;SG;Produit Net Bancaire;Danemark;690000000
2015-12-31;SG;Resultat avant impot;Danemark;430000000
2015-12-31;SG;impot courant;Danemark;180000000
2015-12-31;SG;impot différé;Danemark;-140000000
2015-12-31;SG;impot sur bénéfice;Danemark;40000000
2015-12-31;SG;Effectif;Danemark;158
2015-12-31;SG;resultats/effectifs;Danemark;2.72152e+06
2015-12-31;SG;resultats/pnb;Danemark;0.623188
2015-12-31;SG;Produit Net Bancaire;Émirats Arabes Unis;30000000
2015-12-31;SG;Resultat avant impot;Émirats Arabes Unis;-110000000
2015-12-31;SG;Effectif;Émirats Arabes Unis;51
2015-12-31;SG;resultats/effectifs;Émirats Arabes Unis;-2.15686e+06
2015-12-31;SG;resultats/pnb;Émirats Arabes Unis;-3.66667
2015-12-31;SG;Produit Net Bancaire;Espagne;3740000000
2015-12-31;SG;Resultat avant impot;Espagne;1630000000
2015-12-31;SG;impot courant;Espagne;-1040000000
2015-12-31;SG;impot différé;Espagne;250000000
2015-12-31;SG;impot sur bénéfice;Espagne;-790000000
2015-12-31;SG;Effectif;Espagne;627
2015-12-31;SG;resultats/effectifs;Espagne;2.59968e+06
2015-12-31;SG;resultats/pnb;Espagne;0.435829
2015-12-31;SG;Resultat avant impot;Estonie;10000000
2015-12-31;SG;Produit Net Bancaire;Etats-Unis d'Amerique;17100000000
2015-12-31;SG;Resultat avant impot;Etats-Unis d'Amerique;4700000000
2015-12-31;SG;impot courant;Etats-Unis d'Amerique;2610000000
2015-12-31;SG;impot différé;Etats-Unis d'Amerique;-2580000000
2015-12-31;SG;impot sur bénéfice;Etats-Unis d'Amerique;30000000
2015-12-31;SG;Effectif;Etats-Unis d'Amerique;2357
2015-12-31;SG;resultats/effectifs;Etats-Unis d'Amerique;1.99406e+06
2015-12-31;SG;resultats/pnb;Etats-Unis d'Amerique;0.274854
2015-12-31;SG;Produit Net Bancaire;Finlande;650000000
2015-12-31;SG;Resultat avant impot;Finlande;460000000
2015-12-31;SG;impot courant;Finlande;-50000000
2015-12-31;SG;impot différé;Finlande;-20000000
2015-12-31;SG;impot sur bénéfice;Finlande;-70000000
2015-12-31;SG;Effectif;Finlande;112
2015-12-31;SG;resultats/effectifs;Finlande;4.10714e+06
2015-12-31;SG;resultats/pnb;Finlande;0.707692
2015-12-31;SG;Produit Net Bancaire;France;120970000000
2015-12-31;SG;Resultat avant impot;France;16530000000
2015-12-31;SG;impot courant;France;1880000000
2015-12-31;SG;impot différé;France;-3840000000
2015-12-31;SG;impot sur bénéfice;France;-1960000000
2015-12-31;SG;Effectif;France;51612
2015-12-31;SG;resultats/effectifs;France;320274
2015-12-31;SG;resultats/pnb;France;0.136645
2015-12-31;SG;Produit Net Bancaire;Géorgie;490000000
2015-12-31;SG;Resultat avant impot;Géorgie;220000000
2015-12-31;SG;impot courant;Géorgie;-20000000
2015-12-31;SG;impot sur bénéfice;Géorgie;-20000000
2015-12-31;SG;Effectif;Géorgie;972
2015-12-31;SG;resultats/effectifs;Géorgie;226337
2015-12-31;SG;resultats/pnb;Géorgie;0.44898
2015-12-31;SG;Produit Net Bancaire;Ghana;680000000
2015-12-31;SG;Resultat avant impot;Ghana;160000000
2015-12-31;SG;impot courant;Ghana;-50000000
2015-12-31;SG;impot sur bénéfice;Ghana;-50000000
2015-12-31;SG;Effectif;Ghana;661
2015-12-31;SG;resultats/effectifs;Ghana;242057
2015-12-31;SG;resultats/pnb;Ghana;0.235294
2015-12-31;SG;Produit Net Bancaire;Gibraltar;190000000
2015-12-31;SG;Resultat avant impot;Gibraltar;30000000
2015-12-31;SG;Effectif;Gibraltar;51
2015-12-31;SG;resultats/effectifs;Gibraltar;588235
2015-12-31;SG;resultats/pnb;Gibraltar;0.157895
2015-12-31;SG;Produit Net Bancaire;Grèce;40000000
2015-12-31;SG;Resultat avant impot;Grèce;10000000
2015-12-31;SG;impot courant;Grèce;-10000000
2015-12-31;SG;impot différé;Grèce;10000000
2015-12-31;SG;Effectif;Grèce;37
2015-12-31;SG;resultats/effectifs;Grèce;270270
2015-12-31;SG;resultats/pnb;Grèce;0.25
2015-12-31;SG;Produit Net Bancaire;Guinée;370000000
2015-12-31;SG;Resultat avant impot;Guinée;150000000
2015-12-31;SG;impot courant;Guinée;-80000000
2015-12-31;SG;impot différé;Guinée;10000000
2015-12-31;SG;impot sur bénéfice;Guinée;-70000000
2015-12-31;SG;Effectif;Guinée;289
2015-12-31;SG;resultats/effectifs;Guinée;519031
2015-12-31;SG;resultats/pnb;Guinée;0.405405
2015-12-31;SG;Produit Net Bancaire;Guinée Équatoriale;310000000
2015-12-31;SG;Resultat avant impot;Guinée Équatoriale;140000000
2015-12-31;SG;impot courant;Guinée Équatoriale;-50000000
2015-12-31;SG;impot sur bénéfice;Guinée Équatoriale;-50000000
2015-12-31;SG;Effectif;Guinée Équatoriale;292
2015-12-31;SG;resultats/effectifs;Guinée Équatoriale;479452
2015-12-31;SG;resultats/pnb;Guinée Équatoriale;0.451613
2015-12-31;SG;Produit Net Bancaire;Hong-Kong;7670000000
2015-12-31;SG;Resultat avant impot;Hong-Kong;3350000000
2015-12-31;SG;impot courant;Hong-Kong;-310000000
2015-12-31;SG;impot différé;Hong-Kong;-140000000
2015-12-31;SG;impot sur bénéfice;Hong-Kong;-450000000
2015-12-31;SG;Effectif;Hong-Kong;1071
2015-12-31;SG;resultats/effectifs;Hong-Kong;3.12792e+06
2015-12-31;SG;resultats/pnb;Hong-Kong;0.436767
2015-12-31;SG;Resultat avant impot;Hongrie;50000000
2015-12-31;SG;Produit Net Bancaire;Inde;710000000
2015-12-31;SG;Resultat avant impot;Inde;760000000
2015-12-31;SG;impot courant;Inde;-300000000
2015-12-31;SG;impot différé;Inde;-20000000
2015-12-31;SG;impot sur bénéfice;Inde;-320000000
2015-12-31;SG;Effectif;Inde;4605
2015-12-31;SG;resultats/effectifs;Inde;165038
2015-12-31;SG;resultats/pnb;Inde;1.07042
2015-12-31;SG;Produit Net Bancaire;Irlande;90000000
2015-12-31;SG;Resultat avant impot;Irlande;390000000
2015-12-31;SG;Effectif;Irlande;46
2015-12-31;SG;resultats/effectifs;Irlande;8.47826e+06
2015-12-31;SG;resultats/pnb;Irlande;4.33333
2015-12-31;SG;Produit Net Bancaire;Italie;6630000000
2015-12-31;SG;Resultat avant impot;Italie;1680000000
2015-12-31;SG;impot courant;Italie;-760000000
2015-12-31;SG;impot différé;Italie;120000000
2015-12-31;SG;impot sur bénéfice;Italie;-640000000
2015-12-31;SG;Effectif;Italie;1975
2015-12-31;SG;resultats/effectifs;Italie;850633
2015-12-31;SG;resultats/pnb;Italie;0.253394
2015-12-31;SG;Produit Net Bancaire;Japon;2920000000
2015-12-31;SG;Resultat avant impot;Japon;1580000000
2015-12-31;SG;impot courant;Japon;-170000000
2015-12-31;SG;impot différé;Japon;-140000000
2015-12-31;SG;impot sur bénéfice;Japon;-310000000
2015-12-31;SG;Effectif;Japon;308
2015-12-31;SG;resultats/effectifs;Japon;5.12987e+06
2015-12-31;SG;resultats/pnb;Japon;0.541096
2015-12-31;SG;Produit Net Bancaire;Jersey;690000000
2015-12-31;SG;Resultat avant impot;Jersey;220000000
2015-12-31;SG;impot courant;Jersey;-20000000
2015-12-31;SG;impot sur bénéfice;Jersey;-20000000
2015-12-31;SG;Effectif;Jersey;249
2015-12-31;SG;resultats/effectifs;Jersey;883534
2015-12-31;SG;resultats/pnb;Jersey;0.318841
2015-12-31;SG;Resultat avant impot;Lettonie;10000000
2015-12-31;SG;Resultat avant impot;Liban;200000000
2015-12-31;SG;Resultat avant impot;Lituanie;10000000
2015-12-31;SG;Produit Net Bancaire;Luxembourg;8550000000
2015-12-31;SG;Resultat avant impot;Luxembourg;5870000000
2015-12-31;SG;impot courant;Luxembourg;-1080000000
2015-12-31;SG;impot différé;Luxembourg;70000000
2015-12-31;SG;impot sur bénéfice;Luxembourg;-1010000000
2015-12-31;SG;Effectif;Luxembourg;1570
2015-12-31;SG;resultats/effectifs;Luxembourg;3.73885e+06
2015-12-31;SG;resultats/pnb;Luxembourg;0.68655
2015-12-31;SG;Produit Net Bancaire;Macédoine;230000000
2015-12-31;SG;Resultat avant impot;Macédoine;80000000
2015-12-31;SG;impot courant;Macédoine;-10000000
2015-12-31;SG;impot sur bénéfice;Macédoine;-10000000
2015-12-31;SG;Effectif;Macédoine;376
2015-12-31;SG;resultats/effectifs;Macédoine;212766
2015-12-31;SG;resultats/pnb;Macédoine;0.347826
2015-12-31;SG;Produit Net Bancaire;Madagascar;540000000
2015-12-31;SG;Resultat avant impot;Madagascar;290000000
2015-12-31;SG;impot courant;Madagascar;-60000000
2015-12-31;SG;impot sur bénéfice;Madagascar;-60000000
2015-12-31;SG;Effectif;Madagascar;805
2015-12-31;SG;resultats/effectifs;Madagascar;360248
2015-12-31;SG;resultats/pnb;Madagascar;0.537037
2015-12-31;SG;Produit Net Bancaire;Maroc;4210000000
2015-12-31;SG;Resultat avant impot;Maroc;950000000
2015-12-31;SG;impot courant;Maroc;-550000000
2015-12-31;SG;impot différé;Maroc;90000000
2015-12-31;SG;impot sur bénéfice;Maroc;-460000000
2015-12-31;SG;Effectif;Maroc;3767
2015-12-31;SG;resultats/effectifs;Maroc;252190
2015-12-31;SG;resultats/pnb;Maroc;0.225653
2015-12-31;SG;Produit Net Bancaire;Mexique;100000000
2015-12-31;SG;Resultat avant impot;Mexique;30000000
2015-12-31;SG;impot courant;Mexique;10000000
2015-12-31;SG;impot différé;Mexique;-10000000
2015-12-31;SG;Effectif;Mexique;99
2015-12-31;SG;resultats/effectifs;Mexique;303030
2015-12-31;SG;resultats/pnb;Mexique;0.3
2015-12-31;SG;Produit Net Bancaire;Moldavie;7290000000
2015-12-31;SG;Resultat avant impot;Moldavie;290000000
2015-12-31;SG;impot courant;Moldavie;150000000
2015-12-31;SG;impot différé;Moldavie;-30000000
2015-12-31;SG;impot sur bénéfice;Moldavie;120000000
2015-12-31;SG;resultats/pnb;Moldavie;0.0397805
2015-12-31;SG;Produit Net Bancaire;Monaco;3610000000
2015-12-31;SG;Resultat avant impot;Monaco;590000000
2015-12-31;SG;impot courant;Monaco;-200000000
2015-12-31;SG;Effectif;Monaco;149
2015-12-31;SG;resultats/effectifs;Monaco;3.95973e+06
2015-12-31;SG;resultats/pnb;Monaco;0.163435
2015-12-31;SG;Produit Net Bancaire;Monténégro;2690000000
2015-12-31;SG;Resultat avant impot;Monténégro;70000000
2015-12-31;SG;impot courant;Monténégro;-10000000
2015-12-31;SG;impot sur bénéfice;Monténégro;-20000000
2015-12-31;SG;Effectif;Monténégro;25
2015-12-31;SG;resultats/effectifs;Monténégro;2800000
2015-12-31;SG;resultats/pnb;Monténégro;0.0260223
2015-12-31;SG;Produit Net Bancaire;Norvège;3330000000
2015-12-31;SG;Resultat avant impot;Norvège;640000000
2015-12-31;SG;impot courant;Norvège;20000000
2015-12-31;SG;impot différé;Norvège;-100000000
2015-12-31;SG;Effectif;Norvège;125
2015-12-31;SG;resultats/effectifs;Norvège;5120000
2015-12-31;SG;resultats/pnb;Norvège;0.192192
2015-12-31;SG;Produit Net Bancaire;Nouvelle-Calédonie;3030000000
2015-12-31;SG;Resultat avant impot;Nouvelle-Calédonie;410000000
2015-12-31;SG;impot courant;Nouvelle-Calédonie;-180000000
2015-12-31;SG;impot différé;Nouvelle-Calédonie;-10000000
2015-12-31;SG;Effectif;Nouvelle-Calédonie;78
2015-12-31;SG;resultats/effectifs;Nouvelle-Calédonie;5.25641e+06
2015-12-31;SG;resultats/pnb;Nouvelle-Calédonie;0.135314
2015-12-31;SG;Produit Net Bancaire;Pays-Bas;1760000000
2015-12-31;SG;Resultat avant impot;Pays-Bas;1320000000
2015-12-31;SG;impot courant;Pays-Bas;-280000000
2015-12-31;SG;impot différé;Pays-Bas;-10000000
2015-12-31;SG;Effectif;Pays-Bas;156
2015-12-31;SG;resultats/effectifs;Pays-Bas;8.46154e+06
2015-12-31;SG;resultats/pnb;Pays-Bas;0.75
2015-12-31;SG;Produit Net Bancaire;Pologne;30630000000
2015-12-31;SG;Resultat avant impot;Pologne;270000000
2015-12-31;SG;impot courant;Pologne;-40000000
2015-12-31;SG;impot différé;Pologne;-30000000
2015-12-31;SG;impot sur bénéfice;Pologne;-150000000
2015-12-31;SG;Effectif;Pologne;206
2015-12-31;SG;resultats/effectifs;Pologne;1.31068e+06
2015-12-31;SG;resultats/pnb;Pologne;0.00881489
2015-12-31;SG;Produit Net Bancaire;Polynésie Française;2880000000
2015-12-31;SG;Resultat avant impot;Polynésie Française;30000000
2015-12-31;SG;impot courant;Polynésie Française;-30000000
2015-12-31;SG;impot différé;Polynésie Française;10000000
2015-12-31;SG;impot sur bénéfice;Polynésie Française;-10000000
2015-12-31;SG;Effectif;Polynésie Française;46
2015-12-31;SG;resultats/effectifs;Polynésie Française;652174
2015-12-31;SG;resultats/pnb;Polynésie Française;0.0104167
2015-12-31;SG;Produit Net Bancaire;Portugal;910000000
2015-12-31;SG;Resultat avant impot;Portugal;100000000
2015-12-31;SG;impot courant;Portugal;-20000000
2015-12-31;SG;impot différé;Portugal;-10000000
2015-12-31;SG;Effectif;Portugal;16
2015-12-31;SG;resultats/effectifs;Portugal;6250000
2015-12-31;SG;resultats/pnb;Portugal;0.10989
2015-12-31;SG;Produit Net Bancaire;République Tchèque;85670000000
2015-12-31;SG;Resultat avant impot;République Tchèque;5930000000
2015-12-31;SG;impot courant;République Tchèque;-910000000
2015-12-31;SG;impot différé;République Tchèque;-70000000
2015-12-31;SG;impot sur bénéfice;République Tchèque;-330000000
2015-12-31;SG;Effectif;République Tchèque;1142
2015-12-31;SG;resultats/effectifs;République Tchèque;5.19264e+06
2015-12-31;SG;resultats/pnb;République Tchèque;0.0692191
2015-12-31;SG;Produit Net Bancaire;Roumanie;84050000000
2015-12-31;SG;Resultat avant impot;Roumanie;1440000000
2015-12-31;SG;impot courant;Roumanie;-60000000
2015-12-31;SG;impot différé;Roumanie;-150000000
2015-12-31;SG;impot sur bénéfice;Roumanie;-250000000
2015-12-31;SG;Effectif;Roumanie;595
2015-12-31;SG;resultats/effectifs;Roumanie;2.42017e+06
2015-12-31;SG;resultats/pnb;Roumanie;0.0171327
2015-12-31;SG;Produit Net Bancaire;Royaume-Uni;33440000000
2015-12-31;SG;Resultat avant impot;Royaume-Uni;3920000000
2015-12-31;SG;impot courant;Royaume-Uni;-570000000
2015-12-31;SG;impot différé;Royaume-Uni;-10000000
2015-12-31;SG;impot sur bénéfice;Royaume-Uni;-2230000000
2015-12-31;SG;Effectif;Royaume-Uni;1618
2015-12-31;SG;resultats/effectifs;Royaume-Uni;2.42274e+06
2015-12-31;SG;resultats/pnb;Royaume-Uni;0.117225
2015-12-31;SG;Produit Net Bancaire;Russie;7410000000
2015-12-31;SG;Resultat avant impot;Russie;-1050000000
2015-12-31;SG;impot courant;Russie;-150000000
2015-12-31;SG;impot différé;Russie;160000000
2015-12-31;SG;impot sur bénéfice;Russie;160050000000
2015-12-31;SG;resultats/pnb;Russie;-0.1417
2015-12-31;SG;Produit Net Bancaire;Sénégal;7860000000
2015-12-31;SG;Resultat avant impot;Sénégal;30000000
2015-12-31;SG;impot courant;Sénégal;-20000000
2015-12-31;SG;impot différé;Sénégal;-120000000
2015-12-31;SG;impot sur bénéfice;Sénégal;-10000000
2015-12-31;SG;Effectif;Sénégal;71
2015-12-31;SG;resultats/effectifs;Sénégal;422535
2015-12-31;SG;resultats/pnb;Sénégal;0.00381679
2015-12-31;SG;Produit Net Bancaire;Serbie;13020000000
2015-12-31;SG;Resultat avant impot;Serbie;280000000
2015-12-31;SG;impot différé;Serbie;-10000000
2015-12-31;SG;impot sur bénéfice;Serbie;-60000000
2015-12-31;SG;Effectif;Serbie;98
2015-12-31;SG;resultats/effectifs;Serbie;2.85714e+06
2015-12-31;SG;resultats/pnb;Serbie;0.0215054
2015-12-31;SG;Produit Net Bancaire;Singapour;2800000000
2015-12-31;SG;Resultat avant impot;Singapour;570000000
2015-12-31;SG;Effectif;Singapour;146
2015-12-31;SG;resultats/effectifs;Singapour;3.90411e+06
2015-12-31;SG;resultats/pnb;Singapour;0.203571
2015-12-31;SG;Produit Net Bancaire;Slovaquie;550000000
2015-12-31;SG;Resultat avant impot;Slovaquie;250000000
2015-12-31;SG;impot courant;Slovaquie;-50000000
2015-12-31;SG;impot différé;Slovaquie;-20000000
2015-12-31;SG;Effectif;Slovaquie;38
2015-12-31;SG;resultats/effectifs;Slovaquie;6.57895e+06
2015-12-31;SG;resultats/pnb;Slovaquie;0.454545
2015-12-31;SG;Produit Net Bancaire;Slovénie;8480000000
2015-12-31;SG;Resultat avant impot;Slovénie;550000000
2015-12-31;SG;impot courant;Slovénie;-40000000
2015-12-31;SG;impot différé;Slovénie;-30000000
2015-12-31;SG;impot sur bénéfice;Slovénie;-20000000
2015-12-31;SG;Effectif;Slovénie;108
2015-12-31;SG;resultats/effectifs;Slovénie;5.09259e+06
2015-12-31;SG;resultats/pnb;Slovénie;0.0648585
2015-12-31;SG;Produit Net Bancaire;Suède;1380000000
2015-12-31;SG;Resultat avant impot;Suède;290000000
2015-12-31;SG;impot courant;Suède;-120000000
2015-12-31;SG;impot différé;Suède;60000000
2015-12-31;SG;impot sur bénéfice;Suède;-10000000
2015-12-31;SG;Effectif;Suède;54
2015-12-31;SG;resultats/effectifs;Suède;5.37037e+06
2015-12-31;SG;resultats/pnb;Suède;0.210145
2015-12-31;SG;Produit Net Bancaire;Suisse;7520000000
2015-12-31;SG;Resultat avant impot;Suisse;-50000000
2015-12-31;SG;impot courant;Suisse;-50000000
2015-12-31;SG;impot différé;Suisse;60000000
2015-12-31;SG;impot sur bénéfice;Suisse;-100000000
2015-12-31;SG;Effectif;Suisse;232
2015-12-31;SG;resultats/effectifs;Suisse;-215517
2015-12-31;SG;resultats/pnb;Suisse;-0.00664894
2015-12-31;SG;Produit Net Bancaire;Taïwan;340000000
2015-12-31;SG;Resultat avant impot;Taïwan;70000000
2015-12-31;SG;impot courant;Taïwan;-10000000
2015-12-31;SG;Effectif;Taïwan;18
2015-12-31;SG;resultats/effectifs;Taïwan;3.88889e+06
2015-12-31;SG;resultats/pnb;Taïwan;0.205882
2015-12-31;SG;Produit Net Bancaire;Tchad;2140000000
2015-12-31;SG;Resultat avant impot;Tchad;80000000
2015-12-31;SG;impot courant;Tchad;-20000000
2015-12-31;SG;impot différé;Tchad;-10000000
2015-12-31;SG;impot sur bénéfice;Tchad;-20000000
2015-12-31;SG;Effectif;Tchad;23
2015-12-31;SG;resultats/effectifs;Tchad;3.47826e+06
2015-12-31;SG;resultats/pnb;Tchad;0.0373832
2015-12-31;SG;Produit Net Bancaire;Togo;230000000
2015-12-31;SG;Resultat avant impot;Togo;-10000000
2015-12-31;SG;Effectif;Togo;1
2015-12-31;SG;resultats/effectifs;Togo;-10000000
2015-12-31;SG;resultats/pnb;Togo;-0.0434783
2015-12-31;SG;Produit Net Bancaire;Tunisie;12490000000
2015-12-31;SG;Resultat avant impot;Tunisie;420000000
2015-12-31;SG;impot courant;Tunisie;-130000000
2015-12-31;SG;impot différé;Tunisie;-40000000
2015-12-31;SG;impot sur bénéfice;Tunisie;-10000000
2015-12-31;SG;Effectif;Tunisie;102
2015-12-31;SG;resultats/effectifs;Tunisie;4.11765e+06
2015-12-31;SG;resultats/pnb;Tunisie;0.0336269
2015-12-31;SG;Produit Net Bancaire;Turquie;1070000000
2015-12-31;SG;Resultat avant impot;Turquie;-40000000
2015-12-31;SG;impot différé;Turquie;20000000
2015-12-31;SG;impot sur bénéfice;Turquie;-20000000
2015-12-31;SG;Effectif;Turquie;11
2015-12-31;SG;resultats/effectifs;Turquie;-3.63636e+06
2015-12-31;SG;resultats/pnb;Turquie;-0.0373832
2015-12-31;SG;Resultat avant impot;Ukraine;60000000
2014-12-31;BNP;Produit Net Bancaire;Afrique du Sud;550000000
2014-12-31;BNP;Resultat avant impot;Afrique du Sud;30000000
2014-12-31;BNP;impot courant;Afrique du Sud;-30000000
2014-12-31;BNP;impot différé;Afrique du Sud;-10000000
2014-12-31;BNP;impot sur bénéfice;Afrique du Sud;-40000000
2014-12-31;BNP;Effectif;Afrique du Sud;1258
2014-12-31;BNP;NB filiales CBCR;Afrique du Sud;7
2014-12-31;BNP;Total filiales;Afrique du Sud;7
2014-12-31;BNP;resultats/effectifs;Afrique du Sud;23847.4
2014-12-31;BNP;resultats/pnb;Afrique du Sud;0.0545455
2014-12-31;BNP;Produit Net Bancaire;Algérie;1200000000
2014-12-31;BNP;Resultat avant impot;Algérie;610000000
2014-12-31;BNP;impot courant;Algérie;-190000000
2014-12-31;BNP;impot différé;Algérie;30000000
2014-12-31;BNP;impot sur bénéfice;Algérie;-160000000
2014-12-31;BNP;Effectif;Algérie;1287
2014-12-31;BNP;NB filiales CBCR;Algérie;2
2014-12-31;BNP;Total filiales;Algérie;2
2014-12-31;BNP;resultats/effectifs;Algérie;473970
2014-12-31;BNP;resultats/pnb;Algérie;0.508333
2014-12-31;BNP;Produit Net Bancaire;Allemagne;11140000000
2014-12-31;BNP;Resultat avant impot;Allemagne;2970000000
2014-12-31;BNP;impot courant;Allemagne;-910000000
2014-12-31;BNP;impot différé;Allemagne;-190000000
2014-12-31;BNP;impot sur bénéfice;Allemagne;-1100000000
2014-12-31;BNP;Effectif;Allemagne;4163
2014-12-31;BNP;NB filiales CBCR;Allemagne;28
2014-12-31;BNP;Total filiales;Allemagne;28
2014-12-31;BNP;resultats/effectifs;Allemagne;713428
2014-12-31;BNP;resultats/pnb;Allemagne;0.266607
2014-12-31;BNP;Produit Net Bancaire;Arabie Saoudite;140000000
2014-12-31;BNP;Resultat avant impot;Arabie Saoudite;50000000
